2021/12/21 21:00:00,259.95,259.95,None
2021/12/22 00:00:00,259.95,259.95,119.25
2021/12/22 06:00:00,259.95,None,259.95
2021/12/22 18:00:00,259.95,None,259.95
2021/12/23 00:00:00,259.95,None,259.95
2021/12/23 12:00:00,259.95,None,259.95
2021/12/23 18:00:00,259.95,None,259.95
2021/12/24 00:00:00,259.95,None,259.95
2021/12/24 12:00:00,259.95,None,259.95
2021/12/24 18:00:00,259.95,None,259.95
2021/12/25 00:00:00,259.95,None,259.95
2021/12/26 00:00:00,259.95,259.95,600.0
2021/12/26 12:00:00,259.95,259.95,600.0
2021/12/27 00:00:00,259.95,None,259.95
2021/12/27 18:00:00,259.95,None,259.95
2021/12/28 00:00:00,259.95,None,259.95
2021/12/28 12:00:00,259.95,None,259.95
2021/12/28 18:00:00,259.95,None,259.95
2021/12/29 06:00:00,199.95,None,199.95
2021/12/29 12:00:00,199.95,None,199.95
2021/12/29 18:00:00,199.95,199.95,175.22
2021/12/30 06:00:00,199.95,None,199.95
2021/12/31 06:00:00,199.95,None,199.95
2021/12/31 12:00:00,199.95,None,199.95
2022/01/01 00:00:00,199.95,None,199.95
2022/01/01 06:00:00,199.95,199.95,600.0
2022/01/01 12:00:00,199.95,199.95,600.0
